Time;cogumelo;Anotação
16:56:13.929 ;-40388;0
16:56:16.670 ;-42620;0
16:56:19.440 ;-41277;0
16:56:22.177 ;-41708;0
16:56:24.924 ;-41436;0
16:56:27.668 ;-38519;0
16:56:30.425 ;-36866;0
16:56:33.177 ;-36721;0
16:56:35.919 ;-38526;0
16:56:38.670 ;-41320;0
16:56:41.420 ;-40899;0
16:56:44.162 ;-41385;0
16:56:46.917 ;-37735;0
16:56:49.646 ;-36949;0
16:56:52.406 ;-38684;0
16:56:55.143 ;-38660;0
16:56:57.911 ;-36447;0
16:57:00.641 ;-36636;0
16:57:03.379 ;-37451;0
16:57:06.126 ;-38328;0
16:57:08.883 ;-35730;0
16:57:11.624 ;-34529;0
16:57:14.370 ;-35613;0
16:57:17.125 ;-37720;0
16:57:19.867 ;-40856;0
16:57:22.627 ;-42241;0
16:57:25.384 ;-36519;0
16:57:28.114 ;-36467;0
16:57:30.875 ;-35233;0
16:57:33.619 ;-36091;0
16:57:36.367 ;-40272;0
16:57:39.116 ;-43014;0
16:57:41.844 ;-41544;0
16:57:44.605 ;-41439;0
16:57:47.333 ;-38330;0
16:57:50.087 ;-40099;0
16:57:52.866 ;-40251;0
16:57:55.584 ;-40919;0
16:57:58.329 ;-39027;0
16:58:01.071 ;-37473;0
16:58:03.857 ;-37783;0
16:58:06.599 ;-34639;0
16:58:09.338 ;-34488;0
16:58:12.069 ;-34412;0
16:58:14.839 ;-34150;0
16:58:17.586 ;-37472;0
16:58:20.324 ;-39286;0
16:58:23.054 ;-38779;0
16:58:25.829 ;-37767;0
16:58:28.557 ;-39034;0
16:58:31.329 ;-38478;0
16:58:34.043 ;-38047;0
16:58:36.806 ;-38630;0
16:58:39.552 ;-39245;0
16:58:42.321 ;-39856;0
16:58:45.073 ;-39570;0
16:58:47.784 ;-41012;0
16:58:50.562 ;-41834;0
16:58:53.293 ;-43180;0
16:58:56.047 ;-44730;0
16:58:58.794 ;-40969;0
16:59:01.546 ;-42423;0
16:59:04.278 ;-43407;0
16:59:07.036 ;-41263;0
16:59:09.794 ;-41178;0
16:59:12.521 ;-41015;0
16:59:15.261 ;-40685;0
16:59:18.032 ;-40346;0
16:59:20.769 ;-42177;0
16:59:23.532 ;-42124;0
16:59:26.263 ;-39977;0
16:59:29.004 ;-46006;0
16:59:31.771 ;-38827;0
16:59:34.522 ;-39353;0
16:59:37.274 ;-39987;0
16:59:39.999 ;-39483;0
16:59:42.762 ;-38593;0
16:59:45.505 ;-42572;0
16:59:48.258 ;-42016;0
16:59:50.992 ;-41583;0
16:59:53.755 ;-40235;0
16:59:56.482 ;-41769;0
16:59:59.241 ;-41186;0
17:00:01.981 ;-41173;0
17:00:04.728 ;-39186;0
17:00:07.494 ;-39615;0
17:00:10.236 ;-38825;0
17:00:12.991 ;-35554;0
17:00:15.727 ;-39088;0
17:00:18.469 ;-38678;0
17:00:21.228 ;-36334;0
17:00:23.978 ;-40713;0
17:00:26.714 ;-38370;0
17:00:29.466 ;-38684;0
17:00:32.197 ;-38226;0
17:00:34.966 ;-37264;0
17:00:37.705 ;-35104;0
17:00:40.436 ;-36316;0
17:00:43.213 ;-35532;0
17:00:45.951 ;-43289;0
17:00:48.701 ;-37923;0
17:00:51.445 ;-39744;0
17:00:54.192 ;-40320;0
17:00:56.940 ;-39042;0
17:00:59.682 ;-40395;0
17:01:02.437 ;-37545;0
17:01:05.195 ;-38262;0
17:01:07.925 ;-37287;0
17:01:10.659 ;-39036;0
17:01:13.419 ;-38071;0
17:01:16.181 ;-38403;0
17:01:18.930 ;-39009;0
17:01:21.680 ;-40782;0
17:01:24.420 ;-38277;0
17:01:27.167 ;-34910;0
17:01:29.907 ;-35981;0
17:01:32.658 ;-37366;0
17:01:35.410 ;-37183;0
17:01:38.162 ;-41188;0
17:01:40.887 ;-38092;0
17:01:43.635 ;-38966;0
17:01:46.400 ;-39320;0
17:01:49.130 ;-39276;0
17:01:51.883 ;-39600;0
17:01:54.623 ;-37036;0
17:01:57.402 ;-37418;0
17:02:00.134 ;-35679;0
17:02:02.871 ;-35758;0
17:02:05.628 ;-37686;0
17:02:08.372 ;-37985;0
17:02:11.125 ;-35414;0
17:02:13.889 ;-37267;0
17:02:16.633 ;-36841;0
17:02:19.352 ;-37066;0
17:02:22.096 ;-39998;0
17:02:24.859 ;-36679;0
17:02:27.624 ;-37511;0
17:02:30.375 ;-38167;0
17:02:33.096 ;-38440;0
17:02:35.842 ;-39365;0
17:02:38.585 ;-39190;0
17:02:41.366 ;-37131;0
17:02:44.100 ;-38682;0
17:02:46.839 ;-39651;0
17:02:49.601 ;-40646;0
17:02:52.339 ;-39445;0
17:02:55.089 ;-37391;0
17:02:57.829 ;-36140;0
17:03:00.569 ;-36430;0
17:03:03.313 ;-35995;0
17:03:06.056 ;-38477;0
17:03:08.835 ;-36035;0
17:03:11.572 ;-38319;0
17:03:14.322 ;-41015;0
17:03:17.050 ;-37863;0
17:03:19.793 ;-39341;0
17:03:22.553 ;-39208;0
17:03:25.288 ;-39636;0
17:03:28.042 ;-39688;0
17:03:30.787 ;-40176;0
17:03:33.557 ;-43526;0
17:03:36.274 ;-43664;0
17:03:39.047 ;-42254;0
17:03:41.792 ;-42535;0
17:03:44.551 ;-42603;0
17:03:47.276 ;-42322;0
17:03:50.020 ;-43373;0
17:03:52.792 ;-42711;0
17:03:55.507 ;-39739;0
17:03:58.254 ;-38368;0
17:04:01.026 ;-39058;0
17:04:03.769 ;-39862;0
17:04:06.503 ;-39429;0
17:04:09.276 ;-39987;0
17:04:12.026 ;-38851;0
17:04:14.763 ;-37172;0
17:04:17.492 ;-39478;0
17:04:20.249 ;-39097;0
17:04:22.993 ;-39607;0
17:04:25.731 ;-36927;0
17:04:28.479 ;-38757;0
17:04:31.259 ;-40084;0
17:04:34.006 ;-43075;0
17:04:36.752 ;-41480;0
17:04:39.500 ;-42284;0
17:04:42.224 ;-41493;0
17:04:44.986 ;-40737;0
17:04:47.723 ;-39814;0
17:04:50.469 ;-40615;0
17:04:53.221 ;-40383;0
17:04:55.970 ;-38758;0
17:04:58.739 ;-38800;0
17:05:01.457 ;-37949;0
17:05:04.226 ;-39979;0
17:05:06.950 ;-37606;0
17:05:09.722 ;-37259;0
17:05:12.443 ;-36905;0
17:05:15.210 ;-35500;0
17:05:17.959 ;-36620;0
17:05:20.721 ;-35310;0
17:05:23.443 ;-38498;0
17:05:26.205 ;-38201;0
17:05:28.953 ;-35316;0
17:05:31.680 ;-35023;0
17:05:34.442 ;-38108;0
17:05:37.203 ;-38389;0
17:05:39.920 ;-39387;0
17:05:42.680 ;-38315;0
17:05:45.427 ;-38820;0
17:05:48.180 ;-39245;0
17:05:50.937 ;-40285;0
17:05:53.667 ;-39578;0
17:05:56.418 ;-33901;0
17:05:59.177 ;-38865;0
17:06:01.917 ;-37645;0
17:06:04.670 ;-38254;0
17:06:07.398 ;-36573;0
17:06:10.179 ;-38131;0
17:06:12.931 ;-40167;0
17:06:15.651 ;-38040;0
17:06:18.399 ;-38382;0
17:06:21.142 ;-36909;0
17:06:23.895 ;-38348;0
17:06:26.649 ;-36803;0
17:06:29.396 ;-37728;0
17:06:32.152 ;-37245;0
17:06:34.893 ;-39830;0
17:06:37.622 ;-40619;0
17:06:40.394 ;-42246;0
17:06:43.134 ;-41673;0
17:06:45.894 ;-42467;0
17:06:48.629 ;-43952;0
17:06:51.387 ;-41598;0
17:06:54.111 ;-40674;0
17:06:56.855 ;-39230;0
17:06:59.631 ;-38054;0
17:07:02.358 ;-39380;0
17:07:05.128 ;-40998;0
17:07:07.874 ;-40822;0
17:07:10.594 ;-40074;0
17:07:13.346 ;-42466;0
17:07:16.107 ;-40198;0
17:07:18.862 ;-40030;0
17:07:21.590 ;-40982;0
17:07:24.345 ;-41518;0
17:07:27.096 ;-41148;0
17:07:29.834 ;-41797;0
17:07:32.598 ;-42475;0
17:07:35.323 ;-44350;0
17:07:38.092 ;-42662;0
17:07:40.818 ;-43763;0
17:07:43.584 ;-44842;0
17:07:46.326 ;-42373;0
17:07:49.070 ;-42870;0
17:07:51.841 ;-43401;0
17:07:54.585 ;-41116;0
17:07:57.302 ;-40954;0
17:08:00.086 ;-41598;0
17:08:02.799 ;-40526;0
17:08:05.564 ;-41235;0
17:08:08.317 ;-40485;0
17:08:11.070 ;-38448;0
17:08:13.811 ;-37023;0
17:08:16.542 ;-37792;0
17:08:19.311 ;-38147;0
17:08:22.032 ;-38036;0
17:08:24.787 ;-38514;0
17:08:27.532 ;-39135;0
17:08:30.299 ;-39240;0
17:08:33.027 ;-40467;0
17:08:35.796 ;-43164;0
17:08:38.555 ;-42039;0
17:08:41.279 ;-41625;0
17:08:44.047 ;-42345;0
17:08:46.764 ;-40706;0
17:08:49.533 ;-43037;0
17:08:52.294 ;-47244;0
17:08:55.012 ;-39351;0
17:08:57.763 ;-39764;0
17:09:00.512 ;-38706;0
17:09:03.290 ;-39757;0
17:09:06.024 ;-39299;0
17:09:08.747 ;-37526;0
17:09:11.508 ;-39490;0
17:09:14.247 ;-39422;0
17:09:16.996 ;-38814;0
17:09:19.765 ;-38466;0
17:09:22.486 ;-37694;0
17:09:25.253 ;-38104;0
17:09:28.008 ;-40565;0
17:09:30.738 ;-40765;0
17:09:33.512 ;-41433;0
17:09:36.257 ;-40554;0
17:09:38.974 ;-36708;0
17:09:41.731 ;-38804;0
17:09:44.482 ;-39218;0
17:09:47.241 ;-38560;0
17:09:49.984 ;-35095;0
17:09:52.727 ;-37201;0
17:09:55.500 ;-35004;0
17:09:58.216 ;-35958;0
17:10:00.989 ;-37668;0
17:10:03.727 ;-36921;0
17:10:06.481 ;-38062;0
17:10:09.221 ;-38894;0
17:10:11.954 ;-39835;0
17:10:14.727 ;-39099;0
17:10:17.473 ;-38237;0
17:10:20.215 ;-39059;0
17:10:22.963 ;-39751;0
17:10:25.699 ;-41011;0
17:10:28.448 ;-43532;0
17:10:31.183 ;-44152;0
17:10:33.931 ;-41772;0
17:10:36.686 ;-39170;0
17:10:39.427 ;-39279;0
17:10:42.185 ;-38054;0
17:10:44.930 ;-38995;0
17:10:47.690 ;-40320;0
17:10:50.435 ;-39858;0
17:10:53.195 ;-40067;0
17:10:55.919 ;-40774;0
17:10:58.662 ;-41006;0
17:11:01.420 ;-39939;0
17:11:04.181 ;-40889;0
17:11:06.914 ;-40586;0
17:11:09.680 ;-42546;0
